0.0	0
0.0014826759	1
0.03615589	0
0.0	1
0.041695122	2
0.046898238	1
0.058605125	0
0.0616201	0
0.065591366	0
0.071106914	3
0.075418579	2
0.08152622	9
0.091164921	0
0.0039017786	6
0.095147078	5
0.10074859	4
0.10972401	4
0.1151867	2
0.12341642	1
0.152	0
0.15422401	1
0.15785267	2
0.16215816	0
0.16740176	0
0.0067721056	5
0.17260886	23
0.178732	21
0.18712346	20
0.19253094	19
0.19846995	18
0.20623383	18
0.21454268	16
0.22234736	15
0.23990769	14
0.24443015	13
0.010267838	12
0.25038705	11
0.25866037	10
0.26512787	9
0.27428933	8
0.28874738	7
0.29472062	7
0.30312289	5
0.31658601	4
0.32478004	3
0.33712463	2
0.013739238	1
0.4	0
0.40222401	1
0.40585267	2
0.41015816	50
0.41540176	49
0.42060886	48
0.426732	47
0.43512346	46
0.44053094	45
0.44646995	44
0.017821331	43
0.45423383	42
0.46254268	41
0.47034736	40
0.48790769	39
0.49243015	38
0.49838705	37
0.50666037	36
0.51312787	35
0.52228933	34
0.53674738	33
0.023415638	32
0.54272062	31
0.55112289	30
0.56458601	29
0.57278004	28
0.58512463	27
0.628	26
0.63133602	25
0.636779	24
0.64323724	23
0.65110264	22
0.027020627	21
0.65891329	20
0.66809799	19
0.68068519	18
0.68879641	17
0.69770492	16
0.70935075	15
0.72181402	14
0.73352104	13
0.75986153	12
0.76664523	11
0.030979963	10
0.77558057	9
0.78799056	8
0.7976918	7
0.81143399	6
0.83312107	0
0.84208093	4
0.85468433	3
0.87487901	2
0.88717007	1
0.90568694	0
