0.0	0
1.4888185548729427e-05	1
7.444092774364714e-05	2
0.00019621849965537546	3
0.00037220463871823564	4
0.0005911330049261087	5
0.0009810924982768773	6
0.0016313949599448608	7
0.001861023193591178	8
0.002224883928032031	9
0.002955665024630543	10
0.003905524550200191	11
0.004905462491384386	12
0.008011910548438986	13
0.008156974799724303	14
0.008472906403940888	10
0.00930511596795589	16
0.009779907142425626	17
0.011124419640160154	18
0.014409528438751191	19
0.014778325123152714	20
0.015823925713940503	21
0.019527622751000954	22
0.020659140571152406	23
0.024527312456921926	24
0.04000000000000001	25
0.04005955274219493	1
0.0402977637109746	2
0.04078487399862151	3
0.04148881855487295	4
0.04236453201970444	5
0.04392436999310752	6
0.04652557983977945	7
0.047444092774364725	8
0.04889953571212813	9
0.05182266009852218	10
0.05562209820080077	11
0.05962184996553755	12
0.07204764219375595	38
0.07262789919889721	39
0.07389162561576357	10
0.07722046387182357	41
0.07911962856970252	8
0.08449767856064062	43
0.09763811375500477	44
0.09911330049261086	45
0.10329570285576202	4
0.1181104910040038	47
0.12263656228460963	2
0.1381092498276877	49
0.2	50
0.20005955274219495	1
0.20029776371097463	2
0.20078487399862155	3
0.201488818554873	4
0.20236453201970447	5
0.20392436999310756	6
0.20652557983977948	7
0.20744409277436476	8
0.20889953571212816	9
0.21182266009852221	10
0.2156220982008008	11
0.2196218499655376	12
0.23204764219375598	13
0.23262789919889723	14
0.2338916256157636	10
0.2372204638718236	16
0.23911962856970256	8
0.24449767856064067	18
0.2576381137550048	19
0.2591133004926109	20
0.2632957028557621	4
0.2781104910040038	22
0.28263656228460965	2
0.2981092498276878	24
0.36000000000000004	25
0.3602382109687797	1
0.3611910548438984	2
0.36313949599448603	3
0.3659552742194918	4
0.3694581280788178	5
0.3756974799724301	6
0.3861023193591178	7
0.38977637109745894	8
0.3955981428485126	16
0.40729064039408874	10
0.4224883928032031	11
0.43848739986215024	12
0.4881905687750238	12
0.49051159679558887	11
0.4955665024630543	10
0.5088818554872944	9
0.5164785142788101	8
0.5379907142425625	7
0.590552455020019	6
0.5964532019704435	5
0.613182811423048	4
0.6724419640160153	3
0.6905462491384385	2
0.7524369993107508	1
0.0	0
